Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Radar_Altitude,Ground_Speed,True_Air_Speed,Indicated_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Dew_Point,Total_Air_Temp,IR_Surf_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,U,V,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth,Mixing_Ratio,Part_Press_Water_Vapor,Sat_Vapor_Press_H2O,Sat_Vapor_Press_Ice,Relative_Humidity
50650,32,35.0474679,-73.0970995,5272.2,16987,-7777,178.54,310.69,236.9,0.491,0.7,110.2,107.57,-2.6,0.06,-1.04,-11.67,313.97,-13.19,0.96,-9999,527.49,994,20.3,266.3,20.3,1.3,67.9,22.1,132.4,22.6,2.66,2.24,2.54,2.27,88.48
50651,32,35.0469838,-73.0952351,5272.7,17003,-7777,178.53,308.62,235.8,0.486,0.4,110.02,107.46,-2.6,0.05,-0.6,-11.48,314.26,-13.23,0.9,-9999,527.15,994,21.1,267.9,21.1,0.8,67.9,22.2,132.4,22.8,2.65,2.24,2.58,2.31,86.84
50652,32,35.0465036,-73.093369,5273.3,16994,-7777,178.49,308.62,236.4,0.489,0.7,110.29,107.35,-2.9,0.03,-0.71,-11.62,314.06,-13.27,0.9,-9999,527.34,994.1,21.5,265.1,21.4,1.8,67.9,22.2,132.4,22.8,2.64,2.23,2.55,2.28,87.53
50653,32,35.0460252,-73.0915034,5274,17012,-7777,178.47,308.94,236.1,0.49,0.5,110.41,107.3,-3.1,0.09,-0.44,-11.65,314.09,-13.32,0.9,-9999,526.96,993.7,21.6,263.7,21.5,2.4,67.8,22.3,132.4,22.5,2.63,2.22,2.54,2.27,87.38
50654,32,35.0455462,-73.0896373,5274.2,17010,-7777,178.44,308.62,238,0.488,0.1,110.32,107.32,-3,-0.17,0.43,-11.57,314.17,-13.36,0.9,-9999,527,994,21.6,264.7,21.5,2,67.8,22.3,132.4,22.5,2.62,2.21,2.56,2.29,86.58
50655,32,35.0450678,-73.0877718,5273.8,17012,-7777,178.41,309.94,237.4,0.49,-0.6,110.2,107.32,-2.9,0.05,0.46,-11.55,314.2,-13.41,1,-9999,526.96,994,20.8,264.6,20.7,2,67.8,22.7,132.4,22.2,2.61,2.2,2.56,2.29,86.08
50656,32,35.0445894,-73.0859062,5273,17004,-7777,178.38,310.62,238.8,0.494,-0.8,110.12,107.29,-2.8,0.01,-1.03,-11.72,313.97,-13.47,1.06,-9999,527.13,994,20.4,264.4,20.3,2,67.8,22.7,132.4,22.3,2.6,2.19,2.53,2.26,86.8
50657,32,35.0441138,-73.0840401,5272.5,17000,-7777,178.39,309.81,235.9,0.49,0,110.05,107.12,-2.9,0.29,-2.45,-11.45,314.28,-13.54,1.1,-9999,527.21,994.1,20.9,264.1,20.8,2.1,67.8,21.4,132.4,23.4,2.58,2.18,2.58,2.31,84.46
50658,32,35.043644,-73.0821728,5272.7,16995,-7777,178.36,307.69,234.3,0.484,0.1,110.14,106.97,-3.2,0.15,-2.79,-11.24,314.51,-13.59,1.05,-9999,527.32,993.8,22.1,263.7,22,2.4,67.8,21.4,132.4,23.3,2.57,2.17,2.62,2.36,82.75
50659,32,35.0431765,-73.0803038,5272.3,17005,-7777,178.32,306.69,234.2,0.487,-0.2,109.59,106.85,-2.7,0.15,-2.34,-11.44,314.32,-13.67,1,-9999,527.11,994,22.1,266.9,22.1,1.2,67.8,21.4,132.4,23.7,2.56,2.16,2.58,2.31,83.49
50660,32,35.0427124,-73.0784343,5271.7,16986,-7777,178.33,306.56,234.9,0.485,-0.6,109.15,106.7,-2.4,0.24,-2.51,-11.33,314.38,-13.72,1,-9999,527.52,994,21.8,268.7,21.8,0.5,67.8,21.4,132.4,24.2,2.54,2.15,2.61,2.34,82.42
50661,32,35.0422534,-73.0765624,5271.2,16993,-7777,178.32,305.69,234.1,0.484,-0.4,108.82,106.55,-2.3,0.3,-2.44,-11.34,314.39,-13.79,0.95,-9999,527.37,994,22.1,270.2,22.1,-0.1,67.8,21.2,132.4,24.6,2.53,2.14,2.6,2.33,82.05
50662,32,35.0417997,-73.0746894,5271.2,16988,-7777,178.31,305.44,233.1,0.484,0.4,108.42,106.29,-2.1,0.32,-3.08,-11.36,314.34,-13.87,0.9,-9999,527.47,994.1,22.1,271,22.1,-0.4,67.8,21.2,132.4,25.1,2.51,2.12,2.6,2.33,81.67
50663,32,35.0413533,-73.0728141,5271.7,17004,-7777,178.27,306,236.2,0.487,0.5,108.57,105.97,-2.6,0.23,-2.37,-11.51,314.22,-13.93,0.9,-9999,527.13,994.2,22.2,267.2,22.2,1.1,67.8,21.2,132.5,25.2,2.5,2.11,2.57,2.3,82.22
50664,32,35.0409116,-73.0709377,5271.3,17009,-7777,178.25,305.75,233.6,0.483,-1.3,108.63,106.06,-2.6,0.25,0.07,-11.25,314.55,-14,0.95,-9999,527.02,994.1,22.3,267.6,22.3,0.9,67.8,21.2,132.5,24.7,2.49,2.1,2.62,2.35,80.07
50665,32,35.0404687,-73.0690612,5269.9,16987,-7777,178.2,303.5,232.1,0.479,-1.3,108.21,105.94,-2.3,0.25,-0.72,-11.09,314.67,-14.07,0.94,-9999,527.49,994.2,23,270.4,23,-0.2,67.8,22.1,132.5,24.6,2.47,2.09,2.66,2.39,78.57
50666,32,35.0400298,-73.0671848,5268.7,17002,-7777,178.2,302.56,228.8,0.474,-0.9,108.29,105.78,-2.5,0.5,-2.55,-10.95,314.88,-14.14,0.84,-9999,527.17,994,23.7,269.1,23.7,0.4,67.8,22.1,132.5,24.6,2.46,2.08,2.69,2.42,77.3
50667,32,35.0395966,-73.0653049,5268.5,16986,-7777,178.25,300.25,229.2,0.47,0.9,108.51,105.47,-3,0.59,-3.06,-10.83,314.97,-14.2,0.73,-9999,527.52,994.1,25.4,266.6,25.4,1.5,67.8,20.7,132.5,25.4,2.45,2.07,2.71,2.44,76.19
50668,32,35.0391698,-73.0634233,5269.1,16999,-7777,178.25,300.69,230.4,0.476,0.3,108.71,105.39,-3.3,0.37,-2.22,-11.25,314.52,-14.3,0.64,-9999,527.24,993.8,25.5,264.8,25.4,2.3,67.8,20.7,132.5,25,2.43,2.05,2.62,2.35,78.16
50669,32,35.0387441,-73.0615417,5269.3,16992,-7777,178.23,301,229.6,0.472,-0.1,108.5,105.36,-3.1,0.41,-1.6,-11.1,314.68,-14.36,0.58,-9999,527.39,993.9,25.1,265.6,25,1.9,67.8,21.5,132.5,24.6,2.42,2.04,2.66,2.39,76.84
50670,32,35.0383184,-73.0596596,5269.3,16983,-7777,178.19,302,232.6,0.482,-0.4,107.63,105.33,-2.3,0.37,-0.87,-11.56,314.08,-14.41,0.59,-9999,527.58,994.2,23.8,270.2,23.8,-0.1,67.8,21.5,132.5,25.2,2.4,2.03,2.56,2.29,79.41
50671,32,35.0378967,-73.057778,5269.3,16991,-7777,178.1,304.62,234.4,0.485,0.3,107.46,105.11,-2.4,0.56,-1.27,-11.62,314.04,-14.45,0.7,-9999,527.41,994,22.5,268.5,22.5,0.6,67.8,21.5,132.5,25.8,2.4,2.03,2.55,2.28,79.52
50672,32,35.0374801,-73.0558947,5269.6,16987,-7777,178.02,304.38,233.6,0.484,0.3,107.77,105,-2.8,0.61,-0.62,-11.45,314.23,-14.51,0.8,-9999,527.49,993.9,22.9,265.7,22.8,1.7,67.8,21.5,132.5,25.5,2.39,2.02,2.58,2.31,78.1
50673,32,35.0370647,-73.0540119,5270,16988,-7777,177.97,302.75,230.7,0.476,0.3,107.66,105.07,-2.6,0.44,1.09,-11.02,314.75,-14.55,0.84,-9999,527.47,993.9,23.5,267.6,23.5,1,67.8,22.5,132.5,24.6,2.38,2.01,2.67,2.4,75.18
50674,32,35.0366476,-73.0521309,5270.2,16986,-7777,177.91,301.56,229.5,0.474,0.2,107.25,105.09,-2.2,0.49,0.75,-11,314.77,-14.57,0.79,-9999,527.52,994,23.6,270.7,23.6,-0.3,67.8,22.5,132.5,25,2.37,2.01,2.68,2.41,74.94
50675,32,35.0362305,-73.0502499,5270.4,16994,-7777,177.87,300.62,228.8,0.473,0.1,107.01,105.06,-2,0.46,-0.54,-11.01,314.79,-14.61,0.74,-9999,527.34,994.3,23.9,272.3,23.9,-1,67.8,21.9,132.5,25.7,2.37,2,2.67,2.4,74.76
50676,32,35.0358163,-73.0483683,5270.4,16988,-7777,177.83,298.88,228.6,0.474,0.1,106.89,104.96,-1.9,0.57,-0.68,-11.13,314.62,-14.64,0.64,-9999,527.47,994,24.7,272.9,24.7,-1.2,67.8,21.9,132.5,25.9,2.36,1.99,2.65,2.38,75.27
50677,32,35.0354032,-73.0464873,5270.4,16996,-7777,177.81,299.19,228.9,0.472,0,106.63,104.93,-1.7,0.5,-0.14,-11.11,314.67,-14.69,0.58,-9999,527.3,994,24.4,274.1,24.3,-1.7,67.8,22,132.5,26,2.35,1.99,2.65,2.38,74.86
50678,32,35.0349906,-73.0446057,5270.2,16984,-7777,177.77,299.12,229,0.474,-0.3,106.41,104.91,-1.5,0.51,0.43,-11.24,314.47,-14.75,0.54,-9999,527.56,994,24.3,275.4,24.2,-2.3,67.7,22,132.5,26.3,2.34,1.98,2.62,2.35,75.3
50679,32,35.0345781,-73.0427252,5269.9,16995,-7777,177.73,299.12,228.9,0.473,-0.5,106.14,104.93,-1.2,0.57,0.82,-11.15,314.62,-14.75,0.59,-9999,527.32,994,24.1,277.2,23.9,-3,67.7,22.4,132.5,26.2,2.34,1.98,2.64,2.37,74.75
50680,32,35.034165,-73.0408454,5269.4,16992,-7777,177.66,298.5,227.6,0.47,-0.5,105.97,104.95,-1,0.66,1.1,-11,314.79,-14.83,0.58,-9999,527.39,994,24.3,278.5,24,-3.6,67.7,22.4,132.5,26.4,2.32,1.96,2.68,2.41,73.37
50681,32,35.0337519,-73.0389666,5269.1,16995,-7777,177.56,299.12,229.4,0.474,-0.2,105.87,104.96,-0.9,0.75,1.35,-11.2,314.56,-14.86,0.59,-9999,527.32,993.9,23.8,279.1,23.5,-3.8,67.7,22.4,132.5,26.3,2.32,1.96,2.63,2.36,74.35
50682,32,35.0333388,-73.0370885,5268.9,16984,-7777,177.47,299.44,228.8,0.475,-0.3,105.91,105.01,-0.9,0.72,1.46,-11.18,314.54,-14.9,0.64,-9999,527.56,994,23.6,279.1,23.3,-3.7,67.7,22.4,132.5,26.3,2.31,1.95,2.64,2.37,73.99
50683,32,35.032924,-73.035212,5268.5,16990,-7777,177.4,298.88,228.3,0.471,-0.6,105.76,105.06,-0.7,0.81,1.53,-10.89,314.91,-14.96,0.73,-9999,527.43,994,23.7,280.6,23.3,-4.4,67.7,22.5,132.5,26.3,2.3,1.94,2.7,2.43,71.94
50684,32,35.0325086,-73.0333367,5267.9,16979,-7777,177.33,298.12,226.8,0.468,-0.6,105.7,105.09,-0.6,0.85,1.35,-10.73,315.07,-15.01,0.78,-9999,527.67,994.1,24,281.3,23.5,-4.7,67.7,22.5,132.6,26.4,2.29,1.93,2.73,2.47,70.74
50685,32,35.0320926,-73.0314626,5267.3,16995,-7777,177.24,297.06,226.1,0.466,-0.4,105.77,105.07,-0.7,0.99,0.37,-10.63,315.25,-15.06,0.78,-9999,527.32,994.2,24.5,280.7,24.1,-4.5,67.7,22,132.6,26.7,2.28,1.93,2.76,2.49,69.88
50686,32,35.0316784,-73.029589,5267.2,16977,-7777,177.12,298.31,230.1,0.475,-0.1,106.04,105.08,-1,0.83,0.04,-11.02,314.71,-15.14,0.79,-9999,527.71,994.1,23.8,278.9,23.5,-3.7,67.7,22,132.6,26.5,2.26,1.91,2.67,2.4,71.62
50687,32,35.0312635,-73.0277166,5267.2,16978,-7777,177.01,299.44,230.4,0.476,0,105.82,105.08,-0.7,0.89,0.62,-10.99,314.75,-15.21,0.89,-9999,527.69,993.8,23.1,280.1,22.7,-4.1,67.7,22,132.6,26.6,2.25,1.9,2.68,2.41,71.01
50688,32,35.0308493,-73.0258459,5267.7,16979,-7777,176.87,301.31,230.9,0.48,1,105.92,105.12,-0.8,0.95,1.3,-11.16,314.55,-15.27,0.89,-9999,527.67,994.3,22,279.5,21.7,-3.6,67.7,22,132.6,26.6,2.24,1.89,2.64,2.37,71.66
50689,32,35.0304322,-73.0239769,5269.2,16993,-7777,176.78,301,228.2,0.474,1.5,105.66,105.17,-0.5,0.78,2.21,-10.85,314.97,-15.29,0.94,-9999,527.37,994,22,281.7,21.5,-4.5,67.7,22.8,132.6,26.2,2.24,1.89,2.71,2.44,69.79
50690,32,35.0300151,-73.0221096,5270.8,16992,-7777,176.65,300.25,229.4,0.475,1.9,105.91,105.24,-0.7,0.72,2.09,-10.92,314.88,-15.34,0.89,-9999,527.39,994,22.3,280.5,21.9,-4.1,67.7,22.8,132.6,26.1,2.23,1.88,2.69,2.42,69.89
50691,32,35.0295968,-73.0202441,5272.9,17000,-7777,176.58,301.75,230.3,0.479,2.1,106.43,105.21,-1.2,0.47,0.83,-11.06,314.74,-15.37,0.94,-9999,527.21,994,21.6,276.4,21.5,-2.4,67.7,22.6,132.6,26.3,2.22,1.88,2.66,2.39,70.5
50692,32,35.0291786,-73.0183785,5274.7,17001,-7777,176.53,301.5,230.1,0.477,1.5,106.99,105.25,-1.7,0.42,0.26,-10.94,314.89,-15.38,0.99,-9999,527.19,994,22,272.9,22,-1.1,67.7,22.5,132.6,25.6,2.22,1.88,2.69,2.42,69.78
50693,32,35.0287591,-73.0165141,5276,17012,-7777,176.51,300.94,228.1,0.473,1.3,107.06,105.28,-1.8,0.48,0.01,-10.7,315.22,-15.42,1.04,-9999,526.96,993.9,22.3,272.8,22.3,-1.1,67.7,22.2,132.6,25.7,2.21,1.87,2.74,2.47,68.23
50694,32,35.0283403,-73.0146497,5277.4,17010,-7777,176.48,298.81,227.3,0.471,1.7,107.14,105.28,-1.9,0.45,0.02,-10.69,315.23,-15.45,0.93,-9999,527,994.1,23.4,272.9,23.4,-1.2,67.7,22.2,132.6,25.6,2.21,1.86,2.74,2.47,68
50695,32,35.0279215,-73.0127859,5278.9,17015,-7777,176.47,297.56,226.4,0.468,1.4,107.01,105.28,-1.7,0.29,0.02,-10.68,315.26,-15.46,0.83,-9999,526.89,994.1,23.9,274.1,23.8,-1.7,67.7,22.3,132.6,25.7,2.21,1.86,2.75,2.48,67.85
50696,32,35.0275027,-73.0109221,5279.9,17026,-7777,176.48,297.25,227.6,0.473,0.7,106.64,105.27,-1.4,0.27,0.04,-10.97,314.95,-15.51,0.73,-9999,526.65,994.2,23.9,276.5,23.7,-2.7,67.7,22.3,132.6,26,2.2,1.86,2.68,2.41,69.19
50697,32,35.027085,-73.0090577,5280.3,17020,-7777,176.49,297.38,227.1,0.472,0.1,106.44,105.23,-1.2,0.23,-0.52,-11.03,314.85,-15.52,0.63,-9999,526.78,994.2,23.8,277.4,23.6,-3.1,67.7,22.2,132.6,26.5,2.2,1.85,2.67,2.4,69.45
50698,32,35.026669,-73.0071927,5280.3,17024,-7777,176.48,296.75,226.3,0.47,0,106.33,105.12,-1.2,0.28,-0.47,-10.98,314.93,-15.52,0.58,-9999,526.7,994,24.1,277.4,23.9,-3.1,67.7,22.2,132.6,26.7,2.2,1.85,2.68,2.41,69.16
50699,32,35.0262559,-73.0053266,5280.3,17028,-7777,176.51,297.19,227.6,0.473,0,106.33,105.08,-1.3,0.25,0.42,-11.16,314.73,-15.56,0.59,-9999,526.61,993.9,23.9,277,23.7,-2.9,67.7,22.5,132.6,26.4,2.19,1.85,2.64,2.37,69.92
50700,32,35.0258422,-73.0034604,5280.3,17028,-7777,176.53,297.44,228.1,0.471,0.1,106.3,105.07,-1.2,0.25,0.95,-11.04,314.87,-15.58,0.58,-9999,526.61,994,23.8,277.1,23.6,-2.9,67.7,22.5,132.6,26.5,2.19,1.84,2.67,2.4,69.15
50701,32,35.0254285,-73.0015943,5280.6,17010,-7777,176.55,297.75,226.8,0.472,0.4,106.57,105.04,-1.5,0.29,0.53,-11.02,314.83,-15.57,0.63,-9999,527,993.8,23.8,275.2,23.7,-2.2,67.7,22.6,132.6,26.2,2.19,1.85,2.67,2.4,69.12
50702,32,35.0250154,-72.999727,5281,17025,-7777,176.56,297.06,227.7,0.47,0.4,106.93,105.05,-1.9,0.23,-0.15,-10.91,315.02,-15.62,0.68,-9999,526.68,994,24.3,273.2,24.3,-1.4,67.7,22.6,132.6,25.8,2.18,1.84,2.69,2.43,68.22
50703,32,35.0246029,-72.9978603,5281.7,17021,-7777,176.58,298,228.8,0.471,1,107.05,105.01,-2,0.16,0.2,-10.85,315.07,-15.61,0.78,-9999,526.76,994.2,24,271.9,24,-0.8,67.7,22.5,132.6,25.9,2.18,1.84,2.71,2.44,67.96
50704,32,35.0241904,-72.9959925,5282.5,17037,-7777,176.61,297.44,227.3,0.473,0.4,107.11,105.02,-2.1,0.13,0.3,-10.85,315.14,-15.64,0.89,-9999,526.42,994,24.3,271.8,24.3,-0.8,67.6,22.5,132.6,25.7,2.18,1.84,2.71,2.44,67.75
50705,32,35.0237784,-72.9941252,5282.5,17017,-7777,176.59,299.06,228.5,0.47,-0.1,107.3,105.02,-2.3,0.11,0,-10.67,315.28,-15.66,0.93,-9999,526.85,994.1,23.7,270,23.7,0,67.6,22.5,132.7,25.7,2.17,1.83,2.75,2.48,66.71
50706,32,35.0233665,-72.9922574,5282.2,17018,-7777,176.62,299.88,229,0.475,-0.4,107.15,105.04,-2.1,0.06,0,-10.84,315.08,-15.7,0.99,-9999,526.83,994.1,23.2,270.8,23.2,-0.3,67.6,22.5,132.7,25.7,2.16,1.83,2.71,2.44,67.36
50707,32,35.0229551,-72.9903896,5281.6,17018,-7777,176.65,299.31,228.2,0.472,-0.6,107.04,104.96,-2.1,0.18,0.3,-10.65,315.31,-15.7,1.03,-9999,526.83,994,23.4,271.2,23.4,-0.5,67.6,22.6,132.7,25.7,2.16,1.83,2.75,2.48,66.35
50708,32,35.0225454,-72.9885206,5280.8,17008,-7777,176.66,298.12,228.8,0.472,-0.6,107.37,104.9,-2.5,0.26,-0.16,-10.68,315.24,-15.71,1.04,-9999,527.04,994,24.3,269.2,24.3,0.3,67.6,22.6,132.7,25.6,2.16,1.82,2.75,2.48,66.45
50709,32,35.0221369,-72.9866516,5280.2,17025,-7777,176.64,298.94,229.6,0.477,-0.6,107.42,104.87,-2.5,0.29,-0.98,-10.94,314.99,-15.71,0.99,-9999,526.68,994,24,268.4,24,0.7,67.6,22.1,132.7,25.8,2.16,1.82,2.69,2.42,67.84
50710,32,35.021729,-72.984782,5279.8,17013,-7777,176.67,298.81,228.3,0.473,-0.1,107.24,104.78,-2.5,0.3,-1.4,-10.74,315.18,-15.74,0.99,-9999,526.93,994.1,24,268.8,24,0.5,67.6,22.1,132.7,25.9,2.16,1.82,2.73,2.46,66.63
50711,32,35.0213244,-72.9829107,5280.1,17019,-7777,176.74,297.88,225.8,0.467,0.8,107.25,104.68,-2.6,0.25,-0.6,-10.52,315.47,-15.75,0.93,-9999,526.8,993.9,24.6,268.5,24.6,0.6,67.6,22.1,132.7,25.9,2.15,1.82,2.78,2.51,65.4
50712,32,35.0209222,-72.9810383,5280.6,17022,-7777,176.78,296.12,226.2,0.468,0.1,107.13,104.65,-2.5,0.07,0.03,-10.68,315.28,-15.72,0.83,-9999,526.74,993.9,25.4,269.6,25.4,0.2,67.6,22.1,132.7,26,2.16,1.82,2.74,2.48,66.43
50713,32,35.0205189,-72.9791659,5280.3,17025,-7777,176.82,295.69,225,0.465,-0.5,106.78,104.67,-2.1,0.11,0.07,-10.64,315.34,-15.7,0.73,-9999,526.68,994.2,25.4,272,25.4,-0.9,67.6,22.5,132.7,26,2.16,1.83,2.75,2.48,66.33
50714,32,35.0201161,-72.9772929,5279.8,17032,-7777,176.87,295.06,225.6,0.466,-0.5,106.47,104.61,-1.9,0.13,-0.47,-10.78,315.21,-15.68,0.63,-9999,526.52,994,25.6,273.6,25.5,-1.6,67.6,22.5,132.7,26.4,2.17,1.83,2.72,2.46,67.15
50715,32,35.0197156,-72.9754182,5279.3,17019,-7777,176.92,295.06,225.1,0.466,-0.5,106.47,104.51,-2,0.15,-0.69,-10.82,315.1,-15.65,0.58,-9999,526.8,994.1,25.8,272.9,25.8,-1.3,67.6,22.2,132.7,26.8,2.17,1.83,2.71,2.45,67.56
50716,32,35.0193179,-72.9735423,5278.9,17013,-7777,176.98,295.56,226.6,0.469,-0.2,106.44,104.43,-2,0.15,-0.29,-11.01,314.86,-15.6,0.53,-9999,526.93,994,25.6,272.4,25.6,-1.1,67.6,22.2,132.7,26.8,2.18,1.84,2.67,2.41,68.85
50717,32,35.0189215,-72.9716647,5278.8,17029,-7777,177.04,296.25,226.7,0.47,-0.1,106.44,104.41,-2,0.18,0.02,-10.93,315.01,-15.57,0.63,-9999,526.59,994.3,25.3,272.1,25.3,-0.9,67.6,22.5,132.7,26.5,2.19,1.85,2.69,2.42,68.61
50718,32,35.0185244,-72.9697877,5278.9,17013,-7777,177.07,296.31,227.5,0.471,0.2,106.33,104.37,-2,0.17,0.04,-10.94,314.94,-15.53,0.68,-9999,526.93,994,25.3,272.4,25.3,-1.1,67.6,22.5,132.7,26.7,2.19,1.85,2.69,2.42,68.86
50719,32,35.0181285,-72.9679096,5279.1,17014,-7777,177.11,296.62,226.4,0.469,0.1,106.35,104.35,-2,0.17,-0.11,-10.82,315.08,-15.51,0.73,-9999,526.91,994.1,25.2,272.2,25.2,-1,67.6,22.5,132.7,26.6,2.2,1.86,2.71,2.44,68.37
50720,32,35.0177343,-72.9660303,5279.5,17023,-7777,177.15,296.5,226.9,0.468,0.4,106.39,104.28,-2.1,0.06,0.07,-10.72,315.24,-15.48,0.78,-9999,526.72,994,25.3,271.5,25.3,-0.7,67.6,22.5,132.7,26.7,2.2,1.86,2.74,2.47,67.97
50721,32,35.0173412,-72.9641504,5279.8,17022,-7777,177.2,296.75,225.9,0.467,0.1,106.41,104.26,-2.1,0.09,0.09,-10.69,315.27,-15.43,0.73,-9999,526.74,994.2,25.3,271.2,25.3,-0.5,67.6,22.6,132.7,26.5,2.21,1.87,2.74,2.47,68.12
50722,32,35.0169482,-72.9622694,5279.8,17030,-7777,177.26,295.38,224.8,0.467,-0.1,106.54,104.23,-2.3,0.05,0.17,-10.8,315.17,-15.37,0.63,-9999,526.57,994.1,26.2,270.7,26.2,-0.3,67.6,22.6,132.7,26.5,2.22,1.88,2.72,2.45,69.05
50723,32,35.0165557,-72.9603878,5279.6,17012,-7777,177.33,294.62,225.4,0.466,-0.5,106.48,104.23,-2.2,0.1,0.24,-10.93,314.95,-15.32,0.48,-9999,526.96,994.1,26.6,271.3,26.6,-0.6,67.6,22.7,132.7,26.4,2.23,1.88,2.69,2.42,70.02
50724,32,35.0161632,-72.9585056,5279.2,17012,-7777,177.38,295.5,226.8,0.467,-0.4,106.5,104.22,-2.3,0.09,0.1,-10.96,314.91,-15.26,0.48,-9999,526.96,994,26.2,270.9,26.2,-0.4,67.6,22.7,132.7,26.4,2.24,1.89,2.68,2.42,70.55
50725,32,35.0157713,-72.9566229,5278.9,17021,-7777,177.44,296,226.2,0.47,-0.1,106.48,104.16,-2.3,0.06,-0.1,-11.15,314.72,-15.2,0.43,-9999,526.76,994.1,26,270.4,26,-0.2,67.6,22.6,132.7,26.6,2.26,1.9,2.64,2.38,71.98
50726,32,35.0153812,-72.954739,5278.8,17015,-7777,177.5,295.94,226.2,0.469,-0.3,106.72,104.12,-2.6,0.11,0,-11.09,314.76,-15.14,0.43,-9999,526.89,994.2,26.3,268.9,26.3,0.5,67.6,22.6,132.7,26.4,2.27,1.91,2.66,2.39,72.02
50727,32,35.0149921,-72.9528539,5278.5,17020,-7777,177.52,296.31,227.6,0.472,-0.3,106.84,104.05,-2.8,0.15,0,-11.22,314.63,-15.08,0.43,-9999,526.78,994,26.3,267.7,26.3,1.1,67.6,22.6,132.8,26.3,2.28,1.92,2.63,2.36,73.12
50728,32,35.0146042,-72.9509678,5278.3,17011,-7777,177.58,296.56,226.3,0.469,-0.1,107.3,104.02,-3.3,0.11,-0.4,-11.06,314.79,-15.01,0.48,-9999,526.98,994,26.7,265,26.6,2.3,67.6,22.6,132.8,25.9,2.29,1.93,2.66,2.39,72.61
50729,32,35.0142163,-72.9490816,5278.3,17008,-7777,177.64,296.44,227.1,0.471,-0.1,107.33,104.04,-3.3,0.1,-0.31,-11.09,314.74,-14.97,0.53,-9999,527.04,994,26.9,265,26.8,2.3,67.5,22.5,132.8,25.8,2.3,1.94,2.66,2.39,73.04
50730,32,35.013829,-72.9471948,5278.1,17012,-7777,177.66,297.31,228.1,0.473,-0.2,107.25,103.98,-3.3,0.19,-0.44,-11.12,314.72,-14.93,0.58,-9999,526.96,994.1,26.4,264.7,26.3,2.4,67.5,22.5,132.8,25.9,2.31,1.95,2.65,2.38,73.46
50731,32,35.0134428,-72.9453069,5278,17010,-7777,177.67,299.12,230.1,0.475,-0.2,107.3,103.91,-3.4,0.13,-0.57,-11.24,314.56,-14.84,0.59,-9999,527,994,25.7,263.2,25.5,3,67.5,22.4,132.8,26,2.32,1.96,2.62,2.35,74.73
50732,32,35.013059,-72.943419,5277.5,17008,-7777,177.66,299.88,229.3,0.475,-0.5,107.21,103.85,-3.4,0.28,-0.47,-11.27,314.53,-14.76,0.54,-9999,527.04,994.1,25.3,263,25.1,3.1,67.5,22.4,132.8,26,2.34,1.97,2.62,2.35,75.37
50733,32,35.0126774,-72.9415306,5277,17008,-7777,177.67,299.81,229.4,0.475,-0.7,107.36,103.78,-3.6,0.22,-0.84,-11.36,314.42,-14.66,0.44,-9999,527.04,994.1,25.6,261.7,25.3,3.7,67.5,22.2,132.8,26,2.36,1.99,2.6,2.33,76.55
50734,32,35.0122969,-72.9396415,5276.1,17005,-7777,177.65,299.56,228.6,0.473,-1,107.34,103.73,-3.6,0.31,-0.57,-11.29,314.49,-14.58,0.44,-9999,527.11,994,25.8,261.6,25.5,3.8,67.5,22.2,132.8,26,2.37,2,2.61,2.34,76.65
50735,32,35.0119171,-72.9377519,5275.4,16998,-7777,177.66,299,228.6,0.472,-0.3,107.07,103.72,-3.3,0.38,-0.63,-11.14,314.64,-14.53,0.53,-9999,527.26,994,25.7,263.3,25.5,3,67.5,22.2,132.8,26,2.38,2.01,2.65,2.38,76.06
50736,32,35.0115383,-72.9358623,5275.5,17009,-7777,177.69,299.56,228,0.471,0.4,106.85,103.64,-3.2,0.33,-0.75,-11,314.85,-14.46,0.63,-9999,527.02,994,25.3,263.7,25.1,2.8,67.5,22.2,132.8,26.3,2.4,2.02,2.67,2.41,75.66
50737,32,35.0111636,-72.9339715,5275.9,17004,-7777,177.69,298,229.3,0.474,0.2,106.93,103.47,-3.5,0.24,-1.13,-11.14,314.67,-14.42,0.64,-9999,527.13,994.1,26.3,262.9,26.1,3.3,67.5,22.1,132.8,26.6,2.4,2.03,2.65,2.38,76.73
50738,32,35.0107918,-72.9320791,5275.7,17004,-7777,177.74,297.5,226,0.468,-0.4,107.11,103.4,-3.7,0.2,-0.82,-10.96,314.89,-14.35,0.53,-9999,527.13,994.3,26.9,261.8,26.6,3.8,67.5,22.1,132.8,26.3,2.42,2.04,2.69,2.42,76.05
50739,32,35.0104211,-72.930186,5275.3,17006,-7777,177.77,297.31,227.3,0.47,-0.3,107.04,103.4,-3.6,0.23,-0.14,-11.13,314.69,-14.29,0.43,-9999,527.09,994.2,26.9,262.3,26.7,3.6,67.5,22.5,132.8,26,2.43,2.05,2.65,2.38,77.48
