Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Radar_Altitude,Ground_Speed,True_Air_Speed,Indicated_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Dew_Point,Total_Air_Temp,IR_Surf_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,U,V,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth,Mixing_Ratio,Part_Press_Water_Vapor,Sat_Vapor_Press_H2O,Sat_Vapor_Press_Ice,Relative_Humidity
74483,12,36.3531866,-73.9998008,6830,21288,-7777,124.52,281,198.7,0.451,-3.1,303.06,310.36,7.3,0.37,21.88,-17.7,322.84,-23.34,-7.3,-9999,441.04,837.6,-9999,-9999,-9999,-9999,77.2,-8.7,-129.5,-72.2,1.34,0.95,1.55,1.3,61.35
74484,12,36.3539269,-74.0008447,6827,21281,-7777,125,281,200.6,0.453,-3.6,304.43,312.1,7.7,0.47,21.86,-17.69,322.83,-23.51,-7.2,-9999,441.17,837.8,-9999,-9999,-9999,-9999,77.2,-8.3,-129.5,-73.6,1.32,0.93,1.55,1.3,60.44
74485,12,36.3546946,-74.0018646,6823,21266,-7777,125.4,283.5,202.9,0.457,-4,305.97,313.75,7.8,0.4,21.8,-17.86,322.55,-23.71,-7.2,-9999,441.45,837.7,-9999,-9999,-9999,-9999,77.2,-8.4,-129.5,-75,1.3,0.92,1.52,1.28,60.26
74486,12,36.355487,-74.0028616,6819,21256,-7777,125.82,284.19,202.2,0.455,-4.3,307.99,315.38,7.4,0.39,21.63,-17.93,322.42,-23.96,-7.35,-9999,441.64,837.5,-9999,-9999,-9999,-9999,77.2,-8.5,-129.5,-76.8,1.27,0.9,1.51,1.27,59.28
74487,12,36.3563064,-74.0038316,6814,21232,-7777,126.3,283.69,201.8,0.455,-4.4,310.01,317.15,7.1,0.26,21.81,-18.13,322.08,-24.25,-7.55,-9999,442.09,837.7,-9999,-9999,-9999,-9999,77.2,-8.6,-129.5,-78.8,1.23,0.87,1.49,1.25,58.7
74488,12,36.3571543,-74.0047724,6809,21227,-7777,126.84,282.69,200.2,0.453,-4,311.87,319.03,7.2,0.31,22.17,-18.18,321.99,-24.55,-7.7,-9999,442.18,837.7,-9999,-9999,-9999,-9999,77.2,-8.8,-129.5,-80.7,1.2,0.85,1.48,1.24,57.42
74489,12,36.358031,-74.0056817,6805,21214,-7777,127.42,282.12,200.4,0.452,-3.5,313.64,320.93,7.3,0.26,22.19,-18.33,321.76,-24.83,-7.9,-9999,442.43,837.6,-9999,-9999,-9999,-9999,77.2,-8.9,-129.5,-82.5,1.17,0.83,1.47,1.23,56.67
74490,12,36.3589357,-74.0065588,6801,21204,-7777,128.01,281.38,200,0.452,-3.1,315.43,322.82,7.4,0.23,22.31,-18.4,321.62,-25.19,-8,-9999,442.61,837.8,-9999,-9999,-9999,-9999,77.2,-9.3,-129.5,-84.2,1.13,0.8,1.46,1.22,55.2
74491,12,36.3598673,-74.0074028,6798,21199,-7777,128.6,281.56,201,0.453,-2.8,317.1,324.72,7.6,0.33,22.42,-18.51,321.47,-25.52,-8.05,-9999,442.71,837.6,-9999,-9999,-9999,-9999,77.2,-9.3,-129.5,-86,1.1,0.78,1.44,1.21,54.13
74492,12,36.3608253,-74.0082118,6795,21182,-7777,129.17,281.94,201.2,0.454,-2.7,318.58,326.6,8,0.4,22.6,-18.59,321.3,-25.87,-8.1,-9999,443.03,837.7,-9999,-9999,-9999,-9999,77.2,-9.6,-129.5,-87.5,1.06,0.76,1.43,1.2,52.79
74493,12,36.3618079,-74.0089859,6792,21169,-7777,129.7,281.56,200.4,0.451,-2.9,319.89,328.36,8.5,0.49,22.44,-18.52,321.34,-26.16,-8.15,-9999,443.27,837.7,-9999,-9999,-9999,-9999,77.2,-9.6,-129.5,-88.9,1.04,0.74,1.44,1.2,51.1
74494,12,36.3628123,-74.0097267,6789,21163,-7777,130.22,280.62,199.8,0.45,-3.2,321.36,330,8.6,0.41,21.68,-18.48,321.36,-26.47,-8.16,-9999,443.38,837.7,-9999,-9999,-9999,-9999,77.2,-9.6,-129.5,-90.2,1.01,0.72,1.45,1.21,49.52
74495,12,36.3638373,-74.0104361,6786,21157,-7777,130.77,279.75,199.2,0.449,-3.6,322.98,331.59,8.6,0.34,21.21,-18.41,321.43,-26.68,-8.16,-9999,443.5,837.7,-9999,-9999,-9999,-9999,77.2,-9.5,-129.5,-91.8,0.99,0.7,1.46,1.22,48.26
74496,12,36.3648824,-74.0111121,6783,21140,-7777,131.34,278.69,198,0.447,-3.9,324.52,333.21,8.7,0.34,21.63,-18.41,321.37,-26.95,-8.21,-9999,443.81,837.7,-9999,-9999,-9999,-9999,77.2,-8.4,-129.5,-93.3,0.96,0.69,1.46,1.22,47.08
74497,12,36.3659475,-74.0117539,6779,21133,-7777,131.94,278.12,197.7,0.444,-4,326.22,334.85,8.6,0.49,21.88,-18.32,321.45,-27.12,-8.26,-9999,443.95,837.6,-9999,-9999,-9999,-9999,77.2,-8.3,-129.5,-94.9,0.95,0.67,1.47,1.23,46.01
74498,12,36.3670327,-74.0123595,6776,21128,-7777,132.53,277.06,197.4,0.445,-3.5,328.26,336.52,8.3,0.54,21.45,-18.46,321.26,-27.44,-8.36,-9999,444.04,837.6,-9999,-9999,-9999,-9999,77.2,-8.8,-129.5,-96.8,0.92,0.66,1.45,1.21,45.22
74499,12,36.3681374,-74.0129273,6773,21103,-7777,133.16,276.75,198.4,0.447,-3.2,330.37,338.29,7.9,0.44,21.67,-18.61,320.97,-27.68,-8.46,-9999,444.51,837.6,-9999,-9999,-9999,-9999,77.2,-8.7,-129.5,-98.9,0.9,0.64,1.43,1.19,44.81
74500,12,36.3692604,-74.0134544,6770,21104,-7777,133.79,276.62,197.5,0.445,-3,332.07,340.09,8,0.73,22.1,-18.61,320.98,-27.88,-8.51,-9999,444.49,837.4,-9999,-9999,-9999,-9999,77.2,-8.5,-129.5,-100.7,0.88,0.63,1.43,1.19,43.97
74501,12,36.3704023,-74.0139397,6767,21097,-7777,134.42,276.31,196.1,0.442,-2.4,333.54,341.94,8.4,0.89,22.47,-18.5,321.08,-28.01,-8.57,-9999,444.62,837.6,-9999,-9999,-9999,-9999,77.2,-8.3,-129.5,-102.3,0.87,0.62,1.44,1.21,43.06
74502,12,36.3715608,-74.0143826,6765,21081,-7777,134.98,276.19,197.5,0.443,-2.4,334.86,343.66,8.8,0.62,22.35,-18.62,320.87,-28.17,-8.61,-9999,444.92,837.4,-9999,-9999,-9999,-9999,77.3,-8.9,-129.5,-103.7,0.86,0.61,1.43,1.19,42.87
74503,12,36.3727342,-74.0147848,6762,21079,-7777,135.6,276.12,196.1,0.441,-2.4,336.32,345.32,9,0.75,22.02,-18.53,320.97,-28.28,-8.62,-9999,444.96,837.2,-9999,-9999,-9999,-9999,77.3,-8.7,-129.5,-105,0.85,0.61,1.44,1.2,42.1
74504,12,36.3739214,-74.0151475,6760,21068,-7777,136.18,275.31,194.9,0.441,-2.2,338.05,346.98,8.9,0.83,21.51,-18.51,320.96,-28.33,-8.62,-9999,445.17,837.5,-9999,-9999,-9999,-9999,77.3,-8.1,-129.5,-106.6,0.84,0.6,1.44,1.21,41.81
74505,12,36.3751217,-74.0154706,6758,21052,-7777,136.74,275.12,196.7,0.441,-2.5,339.69,348.51,8.8,0.66,21.42,-18.53,320.87,-28.33,-8.62,-9999,445.47,837.6,-9999,-9999,-9999,-9999,77.3,-7.9,-129.5,-108.2,0.84,0.6,1.44,1.2,41.9
74506,12,36.3763341,-74.0157531,6755,21052,-7777,137.34,275.25,196.6,0.444,-2.3,341.48,350.15,8.7,0.79,21.9,-18.63,320.75,-28.34,-8.61,-9999,445.47,837.6,-9999,-9999,-9999,-9999,77.3,-7.2,-129.5,-109.9,0.84,0.6,1.43,1.19,42.21
74507,12,36.3775585,-74.0159926,6753,21049,-7777,137.97,275.19,197,0.443,-2,343.21,351.88,8.7,0.91,22.24,-18.58,320.8,-28.28,-8.56,-9999,445.52,837.7,-9999,-9999,-9999,-9999,77.3,-6.9,-129.5,-111.6,0.85,0.61,1.43,1.2,42.26
74508,12,36.3787932,-74.0161863,6751,21048,-7777,138.56,275.62,197.3,0.444,-1.7,344.71,353.59,8.9,1.02,22.21,-18.61,320.75,-28.21,-8.56,-9999,445.54,837.3,-9999,-9999,-9999,-9999,77.3,-7.3,-129.5,-113.2,0.85,0.61,1.43,1.19,42.66
74509,12,36.3800371,-74.0163358,6750,21040,-7777,139.13,275.69,196.3,0.44,-1.5,346.39,355.27,8.9,1.08,22.24,-18.35,321.05,-28.12,-8.47,-9999,445.69,837.4,-9999,-9999,-9999,-9999,77.3,-7.1,-129.5,-114.8,0.86,0.62,1.46,1.22,42.07
74510,12,36.381289,-74.0164429,6749,21040,-7777,139.65,274.12,195.6,0.439,-1.3,348.29,356.82,8.5,1.16,21.95,-18.3,321.11,-28.11,-8.47,-9999,445.69,837.3,-9999,-9999,-9999,-9999,77.3,-6.7,-129.5,-116.4,0.86,0.62,1.47,1.23,41.95
74511,12,36.3825473,-74.016506,6748,21023,-7777,140.25,274.06,196.9,0.441,-1,350.26,358.61,8.4,1.09,22.54,-18.38,320.94,-28.12,-8.47,-9999,446.01,837.2,-9999,-9999,-9999,-9999,77.3,-6.3,-129.5,-118.5,0.86,0.62,1.46,1.22,42.2
74512,12,36.3838124,-74.0165209,6747,21034,-7777,140.79,274.81,196.2,0.441,-0.9,351.75,0.29,8.5,1.5,23.04,-18.36,321.01,-28.08,-8.47,-9999,445.81,837.4,-9999,-9999,-9999,-9999,77.3,-6.4,-129.5,-120,0.86,0.62,1.46,1.22,42.28
74513,12,36.385082,-74.0164888,6746,21019,-7777,141.28,273.75,193.9,0.44,-0.7,353.44,1.96,8.5,1.43,22.05,-18.32,321.01,-28.08,-8.47,-9999,446.09,837.5,-9999,-9999,-9999,-9999,77.3,-6.1,-129.5,-121.6,0.86,0.62,1.47,1.23,42.11
74514,12,36.3863546,-74.0164109,6746,21015,-7777,141.8,273.5,195.1,0.439,-0.7,354.89,3.63,8.7,1.44,21.66,-18.24,321.09,-28.04,-8.42,-9999,446.17,837.3,-9999,-9999,-9999,-9999,77.3,-5,-129.5,-123.1,0.87,0.62,1.48,1.24,42.01
74515,12,36.3876288,-74.0162905,6745,21030,-7777,142.27,272.94,194.6,0.437,-0.6,356.38,5.2,8.8,1.61,21.37,-18.16,321.26,-28.04,-8.42,-9999,445.88,837.2,-9999,-9999,-9999,-9999,77.3,-4.7,-129.5,-124.4,0.87,0.62,1.49,1.25,41.7
74516,12,36.3889048,-74.0161272,6744,21025,-7777,142.68,271.5,191.5,0.432,-0.7,357.79,6.61,8.8,1.71,21.43,-17.95,321.49,-28.01,-8.43,-9999,445.98,837,-9999,-9999,-9999,-9999,77.3,-3.7,-129.4,-125.7,0.87,0.62,1.51,1.27,41.1
74517,12,36.3901808,-74.0159233,6744,21023,-7777,143.17,269.75,191.9,0.433,-0.6,359.67,8.15,8.5,1.41,22.04,-18.07,321.34,-28.02,-8.53,-9999,446.01,837.5,-9999,-9999,-9999,-9999,77.3,-3.3,-129.4,-127.4,0.87,0.62,1.5,1.26,41.47
74518,12,36.3914562,-74.0156752,6743,21021,-7777,143.69,269.81,194.4,0.437,-0.7,1.48,9.81,8.3,1.72,22.88,-18.29,321.05,-28.03,-8.57,-9999,446.05,837.2,-9999,-9999,-9999,-9999,77.3,-3.6,-129.4,-129.2,0.87,0.62,1.47,1.23,42.22
74519,12,36.3927293,-74.0153784,6742,21016,-7777,144.22,270.81,193.7,0.436,-0.5,2.94,11.54,8.6,1.94,23.35,-18.25,321.09,-28.02,-8.57,-9999,446.15,837.2,-9999,-9999,-9999,-9999,77.3,-3.2,-129.4,-130.7,0.87,0.62,1.48,1.24,42.1
74520,12,36.3939995,-74.0150335,6741,21009,-7777,144.69,271.12,193.1,0.434,-0.2,4.59,13.2,8.6,1.99,22.53,-18.19,321.13,-27.99,-8.57,-9999,446.28,837.2,-9999,-9999,-9999,-9999,77.3,-3.3,-129.4,-132.2,0.87,0.62,1.48,1.24,42.02
74521,12,36.3952652,-74.0146433,6741,21004,-7777,145.1,270.81,193.6,0.437,-0.1,6.36,14.75,8.4,1.94,21.69,-18.29,320.99,-27.97,-8.57,-9999,446.37,837.3,-9999,-9999,-9999,-9999,77.3,-2.8,-129.4,-133.8,0.87,0.62,1.47,1.23,42.46
74522,12,36.3965257,-74.0142107,6741,21007,-7777,145.55,270.31,192.7,0.433,0,8.12,16.29,8.2,2,21.16,-18.17,321.15,-27.94,-8.63,-9999,446.32,837,-9999,-9999,-9999,-9999,77.3,-1.1,-129.4,-135.4,0.87,0.63,1.48,1.24,42.14
74523,12,36.3977805,-74.0137346,6740,21017,-7777,145.97,269.75,191.6,0.431,0.3,9.59,17.82,8.2,2.22,21.12,-18.08,321.3,-27.88,-8.63,-9999,446.13,837.1,-9999,-9999,-9999,-9999,77.3,-0.7,-129.4,-136.9,0.88,0.63,1.5,1.26,42.06
74524,12,36.3990278,-74.0132166,6740,21019,-7777,146.33,268.56,191.1,0.43,0.3,11.09,19.27,8.2,2.01,21.06,-18.12,321.26,-27.83,-8.68,-9999,446.09,837,-9999,-9999,-9999,-9999,77.3,0.3,-129.4,-138.2,0.88,0.63,1.49,1.25,42.37
74525,12,36.4002671,-74.0126597,6740,21019,-7777,146.7,268.06,190.6,0.43,-0.1,12.8,20.65,7.8,2.08,21.3,-18.12,321.26,-27.8,-8.68,-9999,446.09,837,-9999,-9999,-9999,-9999,77.3,0.7,-129.4,-139.7,0.89,0.63,1.49,1.25,42.5
74526,12,36.401499,-74.0120633,6740,21012,-7777,147.04,267.62,191.5,0.43,-0.4,14.53,22.08,7.5,2.25,21.41,-18.17,321.17,-27.81,-8.73,-9999,446.22,837.2,-9999,-9999,-9999,-9999,77.3,1.1,-129.4,-141.4,0.88,0.63,1.48,1.24,42.65
74527,12,36.40272,-74.0114267,6740,21019,-7777,147.39,268.06,191.4,0.432,0,16.43,23.6,7.2,2.26,21.2,-18.3,321.04,-27.85,-8.78,-9999,446.09,837.2,-9999,-9999,-9999,-9999,77.3,1.6,-129.4,-143.1,0.88,0.63,1.47,1.23,42.94
74528,12,36.40393,-74.0107489,6739,21014,-7777,147.73,268.25,191.4,0.431,0.3,18.3,25.11,6.8,2.24,21.32,-18.28,321.04,-27.96,-8.83,-9999,446.18,837.1,-9999,-9999,-9999,-9999,77.3,2.3,-129.4,-144.8,0.87,0.62,1.47,1.23,42.45
74529,12,36.4051281,-74.0100293,6739,21014,-7777,148.12,267.69,190.6,0.429,0.6,19.96,26.72,6.8,2.3,21.84,-18.23,321.1,-28.03,-8.83,-9999,446.18,837.2,-9999,-9999,-9999,-9999,77.3,2.9,-129.4,-146.5,0.87,0.62,1.48,1.24,42.01
74530,12,36.4063118,-74.0092666,6739,21020,-7777,148.45,265.94,187.6,0.424,0.5,21.31,28.26,6.9,2.34,22.6,-18.06,321.34,-28.13,-8.89,-9999,446.07,837,-9999,-9999,-9999,-9999,77.3,3,-129.4,-147.8,0.86,0.61,1.5,1.26,41
74531,12,36.4074818,-74.0084634,6739,21026,-7777,148.8,263.88,188.1,0.422,0.3,22.64,29.74,7.1,2.31,22.4,-18.02,321.42,-28.22,-8.94,-9999,445.96,836.9,-9999,-9999,-9999,-9999,77.4,3.4,-129.4,-148.9,0.85,0.61,1.5,1.26,40.53
74532,12,36.408638,-74.0076234,6739,21028,-7777,149.12,264.19,188.9,0.423,0.3,24.51,31.18,6.7,2.3,21.86,-18.13,321.28,-28.27,-8.99,-9999,445.92,837.1,-9999,-9999,-9999,-9999,77.4,3.8,-129.4,-150.4,0.85,0.61,1.49,1.25,40.72
74533,12,36.4097782,-74.0067433,6739,21028,-7777,149.49,263.56,187.9,0.421,0.2,26.32,32.71,6.4,2.17,22.07,-18.04,321.4,-28.33,-8.99,-9999,445.92,837.1,-9999,-9999,-9999,-9999,77.4,4.5,-129.4,-152.2,0.84,0.6,1.5,1.26,40.19
74534,12,36.4109024,-74.0058243,6739,21026,-7777,149.82,263.81,187.7,0.423,0.2,28.04,34.25,6.2,2.5,22.51,-18.15,321.25,-28.35,-9.04,-9999,445.96,837,-9999,-9999,-9999,-9999,77.4,5,-129.4,-153.8,0.84,0.6,1.49,1.25,40.49
74535,12,36.4120076,-74.0048652,6739,21029,-7777,150.1,264.44,189.9,0.426,0.1,29.59,35.79,6.2,2.53,22.9,-18.33,321.03,-28.43,-9.08,-9999,445.9,837.2,-9999,-9999,-9999,-9999,77.4,5.6,-129.4,-155.2,0.83,0.6,1.46,1.23,40.81
74536,12,36.4130928,-74.0038659,6739,21033,-7777,150.47,264.19,187.6,0.422,0.3,31.12,37.47,6.3,2.47,23.26,-18.19,321.23,-28.43,-9.09,-9999,445.83,836.9,-9999,-9999,-9999,-9999,77.4,6.1,-129.4,-156.7,0.84,0.6,1.48,1.24,40.32
74537,12,36.4141573,-74.0028272,6739,21033,-7777,150.8,263.75,188.6,0.421,0.6,32.63,39.05,6.4,2.42,23.1,-18.16,321.26,-28.45,-9.14,-9999,445.83,836.8,-9999,-9999,-9999,-9999,77.4,6.6,-129.4,-158,0.83,0.6,1.49,1.25,40.15
74538,12,36.4152018,-74.0017512,6739,21027,-7777,151.12,263.25,187.7,0.421,0.2,34.35,40.51,6.2,2.37,22.58,-18.16,321.24,-28.44,-9.14,-9999,445.94,837.1,-9999,-9999,-9999,-9999,77.4,7.1,-129.4,-159.4,0.83,0.6,1.49,1.25,40.19
74539,12,36.4162263,-74.0006413,6739,21032,-7777,151.41,262.81,188.3,0.424,-0.1,36.41,41.91,5.5,2.44,21.83,-18.33,321.04,-28.45,-9.19,-9999,445.84,837.1,-9999,-9999,-9999,-9999,77.4,7.8,-129.4,-161.2,0.83,0.6,1.46,1.23,40.74
74540,12,36.4172307,-73.9994989,6738,21028,-7777,151.67,263.12,187.2,0.421,0.3,38.72,43.34,4.6,2.49,20.84,-18.29,321.09,-28.53,-9.24,-9999,445.92,836.9,-9999,-9999,-9999,-9999,77.4,9.1,-129.4,-163.3,0.83,0.59,1.47,1.23,40.28
74541,12,36.4182122,-73.9983226,6739,21042,-7777,151.95,261.56,186.5,0.419,0.6,40.77,44.8,4,2.45,20.85,-18.3,321.13,-28.62,-9.34,-9999,445.66,836.8,-9999,-9999,-9999,-9999,77.4,9.9,-129.4,-165.3,0.82,0.59,1.47,1.23,39.98
74542,12,36.4191707,-73.9971125,6739,21035,-7777,152.19,261.69,186.9,0.42,0.7,42.56,46.32,3.8,2.45,21.52,-18.35,321.04,-28.75,-9.34,-9999,445.79,836.8,-9999,-9999,-9999,-9999,77.4,10.8,-129.4,-167.3,0.81,0.58,1.46,1.22,39.66
74543,12,36.4201041,-73.9958697,6740,21036,-7777,152.43,261.69,185.8,0.42,1,43.84,47.85,4,2.68,21.92,-18.4,320.98,-28.87,-9.39,-9999,445.77,836.8,-9999,-9999,-9999,-9999,77.4,11.3,-129.4,-168.6,0.8,0.57,1.46,1.22,39.39
74544,12,36.4210122,-73.9945955,6741,21044,-7777,152.66,262,186.8,0.42,1.1,45.07,49.33,4.3,2.47,21.98,-18.43,320.96,-28.98,-9.44,-9999,445.62,836.8,-9999,-9999,-9999,-9999,77.4,11.7,-129.4,-169.6,0.79,0.57,1.45,1.21,39.1
74545,12,36.4218951,-73.9932909,6743,21046,-7777,152.92,261.94,187,0.421,0.8,46.33,50.78,4.5,2.52,22.43,-18.51,320.87,-29.01,-9.49,-9999,445.58,836.9,-9999,-9999,-9999,-9999,77.4,12.2,-129.4,-170.7,0.79,0.57,1.44,1.2,39.26
74546,12,36.4227534,-73.9919576,6744,21049,-7777,153.16,262.31,187.3,0.422,0.7,47.78,52.2,4.4,2.52,22.25,-18.54,320.84,-28.97,-9.49,-9999,445.52,837,-9999,-9999,-9999,-9999,77.4,12.5,-129.4,-171.9,0.79,0.57,1.44,1.2,39.5
74547,12,36.4235859,-73.9905962,6745,21046,-7777,153.41,261.81,187.2,0.422,0.3,49.33,53.59,4.3,2.39,21.76,-18.59,320.77,-28.92,-9.54,-9999,445.58,837,-9999,-9999,-9999,-9999,77.4,13.1,-129.3,-173.3,0.8,0.57,1.43,1.2,39.85
74548,12,36.4243938,-73.9892085,6746,21046,-7777,153.63,261.62,186.8,0.42,0,51,54.9,3.9,2.54,21.71,-18.54,320.84,-28.93,-9.54,-9999,445.58,836.9,-9999,-9999,-9999,-9999,77.4,13.6,-129.3,-174.9,0.8,0.57,1.44,1.2,39.64
74549,12,36.425177,-73.9877962,6746,21050,-7777,153.83,261.06,185.8,0.417,-0.1,53.18,56.2,3,2.46,20.93,-18.41,321.01,-28.99,-9.55,-9999,445.51,836.8,-9999,-9999,-9999,-9999,77.4,14.3,-129.3,-176.7,0.79,0.57,1.45,1.22,38.99
74550,12,36.4259339,-73.9863598,6746,21042,-7777,154.03,260.81,186.4,0.421,-0.3,55.47,57.59,2.1,2.36,21.19,-18.55,320.8,-28.99,-9.54,-9999,445.66,836.9,-9999,-9999,-9999,-9999,77.4,15.2,-129.3,-179.1,0.79,0.57,1.44,1.2,39.47
74551,12,36.4266621,-73.9848988,6746,21049,-7777,154.21,259.81,185.1,0.417,-0.2,57.31,59.09,1.8,2.69,21.79,-18.44,320.97,-28.94,-9.6,-9999,445.52,837.2,-9999,-9999,-9999,-9999,77.4,15.9,-129.3,179,0.8,0.57,1.45,1.21,39.28
74552,12,36.4273577,-73.9834108,6747,21041,-7777,154.42,259.38,184.5,0.415,0.6,58.56,60.75,2.2,2.72,22.39,-18.37,321.03,-28.85,-9.6,-9999,445.68,837.1,-9999,-9999,-9999,-9999,77.4,16.7,-129.3,177.8,0.8,0.57,1.46,1.22,39.36
74553,12,36.4280206,-73.9818982,6748,21052,-7777,154.56,259.44,185.8,0.419,0.5,59.69,62.22,2.5,2.68,22.37,-18.53,320.87,-28.74,-9.59,-9999,445.47,837,-9999,-9999,-9999,-9999,77.4,17.1,-129.3,176.8,0.81,0.58,1.44,1.2,40.32
74554,12,36.4286543,-73.9803644,6749,21050,-7777,154.71,260.5,186.8,0.419,0.3,61.05,63.56,2.5,2.65,22.19,-18.54,320.86,-28.68,-9.59,-9999,445.51,836.9,-9999,-9999,-9999,-9999,77.4,17.6,-129.3,175.7,0.82,0.58,1.44,1.2,40.57
74555,12,36.4292611,-73.9788122,6749,21061,-7777,154.86,260.69,185.8,0.419,0.4,63.32,64.88,1.6,2.5,21.4,-18.55,320.88,-28.67,-9.59,-9999,445.3,837,-9999,-9999,-9999,-9999,77.4,18.3,-129.3,174,0.82,0.58,1.44,1.2,40.66
74556,12,36.4298386,-73.9772412,6749,21051,-7777,155.02,260,184.8,0.416,0.2,65.62,66.24,0.6,2.41,20.8,-18.41,321.01,-28.67,-9.6,-9999,445.49,836.8,-9999,-9999,-9999,-9999,77.5,18.8,-129.3,171.4,0.82,0.58,1.45,1.22,40.19
74557,12,36.4303847,-73.9756512,6750,21050,-7777,155.13,258.81,184.6,0.415,0.4,67.37,67.74,0.4,2.65,21.78,-18.41,321.02,-28.68,-9.65,-9999,445.51,836.7,-9999,-9999,-9999,-9999,77.5,19.5,-129.3,169.4,0.82,0.58,1.46,1.22,40.13
74558,12,36.4308963,-73.9740423,6750,21050,-7777,155.25,257.31,184.2,0.417,0.8,68.66,69.25,0.6,2.52,22.53,-18.54,320.86,-28.73,-9.7,-9999,445.51,837,-9999,-9999,-9999,-9999,77.5,20.3,-129.3,168.3,0.81,0.58,1.44,1.2,40.38
74559,12,36.4313753,-73.9724163,6751,21056,-7777,155.4,258,184.2,0.414,0.7,70.29,70.69,0.4,2.49,22.08,-18.48,320.95,-28.8,-9.75,-9999,445.39,837,-9999,-9999,-9999,-9999,77.5,20.8,-129.3,166.8,0.81,0.58,1.45,1.21,39.93
74560,12,36.4318216,-73.9707748,6751,21063,-7777,155.51,257.56,183.4,0.413,0.5,72.01,72.06,0,2.4,21.26,-18.45,321.02,-28.88,-9.75,-9999,445.26,836.8,-9999,-9999,-9999,-9999,77.5,21.2,-129.3,165.2,0.8,0.57,1.45,1.21,39.52
74561,12,36.4322365,-73.9691201,6752,21067,-7777,155.62,257.38,183.4,0.413,0.5,73.73,73.46,-0.3,2.38,19.96,-18.48,320.99,-29.01,-9.8,-9999,445.19,836.7,-9999,-9999,-9999,-9999,77.5,21.9,-129.3,163.4,0.79,0.57,1.45,1.21,39.15
74562,12,36.4326203,-73.9674522,6752,21065,-7777,155.69,257.5,182.9,0.413,0.5,75.08,74.74,-0.3,2.42,18.63,-18.49,320.97,-29.14,-9.8,-9999,445.22,837,-9999,-9999,-9999,-9999,77.5,21.6,-129.3,161.3,0.78,0.56,1.45,1.21,38.74
74563,12,36.4329756,-73.965774,6752,21060,-7777,155.76,256.94,183.6,0.415,0.3,76.12,75.9,-0.2,2.48,16.44,-18.57,320.86,-29.26,-9.8,-9999,445.32,836.8,-9999,-9999,-9999,-9999,77.5,22,-129.3,160.1,0.77,0.55,1.44,1.2,38.55
74564,12,36.433305,-73.9640872,6752,21064,-7777,155.8,258.56,184.8,0.416,0.4,77.04,76.9,-0.1,2.46,14.05,-18.61,320.81,-29.36,-9.8,-9999,445.24,837,-9999,-9999,-9999,-9999,77.5,21,-129.3,157.9,0.77,0.55,1.43,1.19,38.35
74565,12,36.4336121,-73.962393,6752,21071,-7777,155.87,258.06,183.8,0.414,0.2,77.6,77.79,0.2,2.63,12.88,-18.54,320.94,-29.44,-9.8,-9999,445.11,836.8,-9999,-9999,-9999,-9999,77.5,21.2,-129.3,157.2,0.76,0.54,1.44,1.2,37.81
74566,12,36.4339009,-73.9606942,6752,21066,-7777,155.89,257.38,182.9,0.414,0.1,78.37,78.46,0.1,2.54,10.69,-18.52,320.94,-29.49,-9.8,-9999,445.2,836.8,-9999,-9999,-9999,-9999,77.5,20.1,-129.3,155.5,0.76,0.54,1.44,1.2,37.59
74567,12,36.4341748,-73.9589907,6752,21061,-7777,155.94,256.75,182.5,0.412,-0.4,79.23,79.06,-0.2,2.53,9.19,-18.48,320.97,-29.47,-9.85,-9999,445.3,836.8,-9999,-9999,-9999,-9999,77.5,20.2,-129.3,154.6,0.76,0.54,1.45,1.21,37.53
74568,12,36.4344349,-73.9572828,6751,21066,-7777,155.98,256.81,183.6,0.414,-0.1,79.86,79.65,-0.2,2.58,8.35,-18.61,320.82,-29.47,-9.9,-9999,445.2,836.8,-9999,-9999,-9999,-9999,77.5,18.6,-129.3,152.9,0.76,0.54,1.43,1.19,37.94
74569,12,36.4346824,-73.9555719,6751,21069,-7777,156,259.75,186.7,0.422,0.3,80.56,80.09,-0.5,2.52,7.37,-18.88,320.5,-29.52,-9.84,-9999,445.15,836.8,-9999,-9999,-9999,-9999,77.5,18.7,-129.3,152.3,0.76,0.54,1.4,1.16,38.64
74570,12,36.434919,-73.9538582,6752,21066,-7777,156.06,260.38,185.8,0.42,0.5,81.5,80.51,-1,2.48,5.91,-18.76,320.64,-29.59,-9.79,-9999,445.2,836.8,-9999,-9999,-9999,-9999,77.5,17.9,-129.3,150.9,0.75,0.54,1.41,1.18,37.99
74571,12,36.4351477,-73.952141,6752,21059,-7777,156.12,259.81,184.1,0.418,0.4,82.02,80.93,-1.1,2.56,5.52,-18.63,320.78,-29.67,-9.75,-9999,445.34,836.9,-9999,-9999,-9999,-9999,77.5,17.9,-129.3,150.1,0.74,0.53,1.43,1.19,37.29
